[2026-03-26 19:17:34,655][datasets][INFO] - PyTorch version 2.7.0+cu128 available.
[2026-03-26 19:17:41,450][AutoNode][DEBUG] - Defining data type 'vectord[3]' as 'Vector3d' and array 'Vector3dArray
[2026-03-26 19:17:41,450][AutoNode][DEBUG] - Defining data type 'vectorf[3]' as 'Vector3f' and array 'Vector3fArray
[2026-03-26 19:17:41,450][AutoNode][DEBUG] - Defining data type 'vectorh[3]' as 'Vector3h' and array 'Vector3hArray
[2026-03-26 19:17:41,617][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,002][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,021][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,043][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,059][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,077][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,094][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,112][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,130][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,149][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,169][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,186][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,206][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,221][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,238][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,254][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,270][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,288][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,305][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,323][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,339][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,399][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,417][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,439][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,458][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,473][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,492][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,512][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,569][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,590][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,607][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,626][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,644][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,660][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,726][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,743][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,761][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,776][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,791][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,807][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,825][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,841][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,862][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,879][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,899][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,917][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,932][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,951][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,970][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:42,986][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:43,004][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:43,022][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:43,043][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:43,058][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:43,076][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:43,093][asyncio][DEBUG] - Using selector: EpollSelector
[2026-03-26 19:17:43,110][asyncio][DEBUG] - Using selector: EpollSelector
