step,time_s,base_height_m,max_abs_robot_ctrl_nm,door_hinge_rad,handle_hinge_rad,constraint_gate_active,door_external_torque_nm
570,2.8549999999999613,0.4087439216577074,180.0,0.5320896403867151,0.7856666444740479,0,10.0
571,2.8599999999999612,0.41854177729147474,180.0,0.5342564659661944,0.7856666275458315,0,10.0
572,2.864999999999961,0.42788043684227983,180.0,0.5364276609442694,0.7856666105830852,0,10.0
573,2.869999999999961,0.43711786522654517,180.0,0.5386032253209403,0.7856665935858076,0,10.0
574,2.874999999999961,0.4460869912343052,180.0,0.5407831590962069,0.7856665765539972,0,10.0
575,2.879999999999961,0.45507990219741673,180.0,0.5429674622700693,0.7856665594876527,0,10.0
576,2.8849999999999607,0.46349680468802296,180.0,0.5451561348425275,0.7856665423867728,0,10.0
577,2.8899999999999606,0.4718799162981953,180.0,0.5473491768135812,0.785666525251356,0,10.0
578,2.8949999999999605,0.4795263150917973,180.0,0.5495465881832307,0.7856665080814009,0,10.0
579,2.8999999999999604,0.48728644028495327,180.0,0.5517483689514757,0.7856664908769062,0,10.0
580,2.9049999999999603,0.49475633290810433,180.0,0.5539545191183164,0.7856664736378705,0,10.0
581,2.90999999999996,0.502130159703672,180.0,0.5561650386837526,0.7856664563642922,0,10.0
582,2.91499999999996,0.5092248980586964,180.0,0.5583799276477843,0.7856664390561702,0,10.0
583,2.91999999999996,0.5162174876499932,180.0,0.5605991860104116,0.7856664217135029,0,10.0
584,2.92499999999996,0.5229895702620267,180.0,0.5628228137716342,0.785666404336289,0,10.0
585,2.9299999999999597,0.5296419476667829,180.0,0.5650508109314524,0.785666386924527,0,10.0
586,2.9349999999999596,0.5360431073020876,180.0,0.5672831774898659,0.7856663694782156,0,10.0
587,2.9399999999999595,0.5422982260830346,180.0,0.5695199134468748,0.7856663519973532,0,10.0
588,2.9449999999999594,0.5483385156776567,180.0,0.571761018802479,0.7856663344819386,0,10.0
589,2.9499999999999593,0.5542392988867446,180.0,0.5740064935566784,0.7856663169319703,0,10.0
590,2.954999999999959,0.5598543222193528,180.0,0.5762563377094732,0.7856662993474468,0,10.0
591,2.959999999999959,0.5653225573588901,180.0,0.5785105512608631,0.7856662817283668,0,10.0
592,2.964999999999959,0.5704899562247441,180.0,0.5807691342108483,0.7856662640747287,0,10.0
593,2.969999999999959,0.5755255781767797,180.0,0.5830320865594286,0.7856662463865314,0,10.0
594,2.974999999999959,0.5802251214476337,180.0,0.5852994083066041,0.785666228663773,0,10.0
595,2.9799999999999587,0.5846458534132214,180.0,0.5875710994523747,0.7856662109064525,0,10.0
596,2.9849999999999586,0.5887379082151667,180.0,0.5898471599967404,0.7856661931145682,0,10.0
597,2.9899999999999585,0.5927342214891049,180.0,0.5921275899397012,0.7856661752881188,0,10.0
598,2.9949999999999584,0.596392056508352,180.0,0.5944123892812568,0.7856661574271028,0,10.0
599,2.9999999999999583,0.5999161078593593,180.0,0.5967015580214076,0.7856661395315186,0,10.0
